user_id,monthly_income,monthly_expenses,monthly_savings,emergency_fund_savings,debt,savings_rate,debt_to_income,emergency_fund_months,savings_score,debt_score,emergency_fund_score,financial_health_score
552,233021,122170,110851,130774.4196901211,6548,47.5712489432283,2.81004716313122,1.0704298902359097,95.1424978864566,97.18995283686878,17.840498170598494,72.56613445682282
553,156981,124826,32155,581337.8794441186,24022,20.483370598989687,15.302488836228589,4.657185838239778,40.966741197979374,84.69751116377141,77.61976397066297,65.08187901952206
554,146297,72394,73903,358465.08387680794,60428,50.51573169648045,41.30501650751553,4.951585544061772,100.0,58.69498349248447,82.52642573436287,82.36642276805419
555,193812,158373,35439,797311.5184347066,16052,18.285245495634943,8.282252904876891,5.034390448085889,36.570490991269885,91.71774709512312,83.90650746809816,67.31547276547434
556,140689,60821,79868,20743.955376372945,41424,56.7691859349345,29.44366652687843,0.3410656742962619,100.0,70.55633347312157,5.684427904937698,62.87222841341778
557,280610,149544,131066,772951.2113846184,22420,46.70753002387655,7.989736645165888,5.168720987700064,93.4150600477531,92.01026335483411,86.14534979500107,90.8127079640518
558,288115,153568,134547,183345.1766740212,10749,46.69906113878139,3.730801936726654,1.1939022236014092,93.39812227756278,96.26919806327335,19.89837039335682,72.20951944801416
559,144131,119964,24167,233668.72801377196,164433,16.76738522594029,114.08579694860926,1.9478237472389381,33.53477045188058,0.0,32.46372912064897,23.153026916946924
560,61223,49305,11918,242218.2323837073,30620,19.46654035248191,50.01388367116933,4.912650489477889,38.93308070496382,49.98611632883067,81.87750815796481,55.13231962802417
561,190949,113843,77106,870873.6228003858,117360,40.38041571309617,61.46143734714505,7.6497775251915865,80.76083142619234,38.53856265285495,100.0,73.86590136633342
562,93352,42108,51244,221889.67114002423,90536,54.89330705287514,96.98346045076698,5.269537169659547,100.0,3.0165395492330163,87.82561949432579,67.25264771306763
563,144576,116302,28274,71099.46869091406,42080,19.55649623727313,29.10579902611775,0.6113348755044115,39.11299247454626,70.89420097388225,10.18891459174019,39.970131659505235
564,260169,225087,35082,455681.30771064153,182503,13.484312120198794,70.14786542593468,2.0244674624062764,26.968624240397588,29.852134574065317,33.74112437343794,29.86542738041001
565,261972,212869,49103,843731.1504930859,159674,18.74360618692074,60.95078863389981,3.9636168276878543,37.48721237384148,39.04921136610019,66.06028046146423,46.527732497805914
566,259861,186667,73194,916809.1237312516,7099,28.166596757497274,2.731845101804426,4.911468678080494,56.33319351499455,97.26815489819558,81.85781130134157,76.27106726585896
567,289686,190962,98724,229412.58187219128,30111,34.079658664899235,10.394358029038338,1.2013520065363332,68.15931732979847,89.60564197096166,20.02253344227222,60.15217955588955
568,276459,181387,95072,987075.8094981246,60920,34.38918609992802,22.035817245956903,5.4418222336668265,68.77837219985604,77.9641827540431,90.69703722778044,78.10971487448947
569,265366,201190,64176,116021.18047658476,123287,24.183957251494164,46.45922989380704,0.5766746879893869,48.36791450298833,53.54077010619296,9.611244799823115,38.29277027300016
570,129570,52612,76958,402587.612538658,88340,59.39492166396543,68.17936250675311,7.652011186395842,100.0,31.820637493246892,100.0,79.54619124797406
571,134439,77520,56919,183899.50609135223,140938,42.33816080155312,104.83416270576247,2.3722846503012414,84.67632160310625,0.0,39.53807750502069,45.73195189274871
572,241139,189855,51284,1004516.1389181882,64027,21.267401789009657,26.55190574730757,5.290964888563315,42.534803578019314,73.44809425269243,88.18274814272192,65.50317414983203
573,228978,111524,117454,87787.81150909538,104797,51.29488422468535,45.76727895256313,0.7871651977071785,100.0,54.23272104743687,13.119419961786308,60.205642302766954
574,164917,128995,35922,273517.31217427115,42533,21.781866029578513,25.790549185347782,2.120371426600032,43.563732059157026,74.20945081465221,35.33952377666721,50.290185201058634
575,199342,87926,111416,680800.4913902732,148702,55.89188429934484,74.59642222913385,7.742880278760244,100.0,25.40357777086615,100.0,77.62107333125985
576,101063,79295,21768,396261.5815383908,183233,21.539040004749513,181.3057201943342,4.99730855083411,43.078080009499025,0.0,83.28847584723516,42.21777475797016
577,267790,134656,133134,130763.27618938424,97661,49.71582209940625,36.46924829157175,0.9710913452752513,99.4316441988125,63.53075170842825,16.18485575458752,63.687339918429736
578,178051,140182,37869,722110.2885592222,123257,21.268625281520464,69.2256712964263,5.151234028329045,42.53725056304093,30.7743287035737,85.85390047215076,52.003368977933704
579,232630,97931,134699,758760.5958287648,34964,57.9026780724756,15.02987576838757,7.747910220755071,100.0,84.97012423161243,100.0,95.49103726948373
580,256739,140285,116454,1099801.101232851,59765,45.358905347454034,23.278504629214883,7.839762634870805,90.71781069490807,76.72149537078512,100.0,89.30357288919876
581,270156,186734,83422,1117525.576700754,9503,30.879195723952087,3.51759724011312,5.984585435436257,61.758391447904174,96.48240275988688,99.74309059060428,83.57100458430901
582,231775,168787,62988,172967.17393529444,45838,27.176356380110022,19.776938841548915,1.0247659709296002,54.352712760220044,80.22306115845109,17.07943284882667,50.93183330627134
583,165200,142739,22461,256491.26255183664,153240,13.596246973365616,92.76029055690073,1.7969248947508154,27.192493946731233,7.239709443099272,29.94874824584692,22.03353488537635
584,110119,67837,42282,238463.3302872204,105432,38.39664363098103,95.74369545673316,3.515239917555617,76.79328726196206,4.256304543266836,58.58733195926028,49.570405855542965
585,248497,216574,31923,417022.2669793034,177876,12.846432753715337,71.58074342949814,1.9255416946600394,25.692865507430675,28.419256570501858,32.09236157766732,28.430631647423024
586,116971,58337,58634,413924.30322806526,192404,50.12695454428876,164.48863393490694,7.095399201674156,100.0,0.0,100.0,70.0
587,117794,86664,31130,219726.1566129785,76272,26.427492062414043,64.75032684177462,2.53537981875956,52.854984124828086,35.24967315822538,42.25633031265934,44.393794691196646
588,77643,66731,10912,134658.36413750873,159116,14.054067977795809,204.93283361024174,2.0179281613868927,28.108135955591617,0.0,33.63213602311488,21.33289518917111
589,276541,174295,102246,1174049.1022077862,154983,36.97317938388883,56.04340766830235,6.735988423120492,73.94635876777765,43.95659233169765,100.0,72.76552120662035
590,95533,75301,20232,395277.14031377895,189013,21.17802225409021,197.85100436498382,5.249294701448572,42.35604450818042,0.0,87.48824502414287,43.18889131051503
591,98005,87453,10552,655819.1886349804,93980,10.766797612366716,95.89306668027142,7.499104531976951,21.533595224733432,4.106933319728583,100.0,39.845518085811946
592,219980,106119,113861,111831.40568179725,119246,51.75970542776616,54.20765524138558,1.0538301876364953,100.0,45.79234475861442,17.563836460608254,59.0068543657668
593,95731,77436,18295,132267.72929306552,177558,19.11084183806708,185.47596912181007,1.7080909304853753,38.22168367613416,0.0,28.468182174756258,23.829128122880544
594,60567,34595,25972,114417.13650695657,27044,42.881437086202055,44.65137781300048,3.307331594362092,85.76287417240411,55.34862218699952,55.1221932393682,67.44639429687196
595,107260,82773,24487,405217.2115862952,149109,22.82957300018646,139.01640872645908,4.895524042698648,45.65914600037292,0.0,81.5920673783108,42.74127861364241
596,123986,58990,64996,44245.765991051085,104555,52.422047650541195,84.32806929814657,0.750055365164453,100.0,15.671930701853427,12.500922752740884,48.45185603637829
597,49496,38634,10862,49473.66035867979,41321,21.945207693550994,83.48351381929852,1.280573079636584,43.89041538710199,16.516486180701477,21.34288466060973,28.913977407234157
598,293113,118612,174501,234072.58782911,91396,59.53369519605067,31.1811485672761,1.9734309161729842,100.0,68.8188514327239,32.89051526954974,70.51281001068209
599,220738,197760,22978,156907.68779494255,21727,10.409625891328181,9.842890666763312,0.7934247966977274,20.819251782656362,90.15710933323669,13.223746611628789,39.341957496522184
600,279423,223548,55875,364894.0644001686,134153,19.996564348675662,48.0107220951747,1.6322850770311905,39.993128697351324,51.9892779048253,27.204751283853174,39.75546023554407
601,205268,157345,47923,775377.845369503,156570,23.346551824931307,76.27589297893486,4.927883602081432,46.693103649862614,23.724107021065137,82.13139336802388,50.433891576671755
602,116865,67512,49353,423322.8076334251,117235,42.23077910409447,100.3166046292731,6.270334275883178,84.46155820818893,0.0,100.0,63.78462328327557
603,255971,103057,152914,627403.3980497222,141877,59.73879853577163,55.42698196280047,6.087926080224752,100.0,44.57301803719953,100.0,83.37190541115986
604,206923,159923,47000,259050.3889864421,19873,22.71376309061825,9.604055614890564,1.6198444813218993,45.4275261812365,90.39594438510943,26.997408022031657,53.38901619463692
605,80372,46934,33438,122753.66784969124,100082,41.60404120838103,124.52346588364107,2.615452930704633,83.20808241676205,0.0,43.590882178410546,46.36049762022799
606,260894,144222,116672,1011458.609379094,82617,44.720077886038005,31.666883868544314,7.0132060946256045,89.44015577207601,68.33311613145568,100.0,86.27599714826711
607,140483,83262,57221,428542.9728785199,18313,40.731618772378155,13.035740979335579,5.146921439294275,81.46323754475631,86.96425902066443,85.78202398823791,84.40917992057322
608,153175,77905,75270,85896.74367200187,73445,49.13987269463033,47.948425004080306,1.1025831932738832,98.27974538926065,52.051574995919694,18.376386554564718,60.440286620849584
609,143892,57692,86200,82325.36907086778,80073,59.906040641592305,55.64798598949212,1.4269806744586386,100.0,44.35201401050788,23.783011240977313,60.44050757544556
610,132197,63909,68288,92703.47088607292,168876,51.65624030802515,127.74571283765894,1.4505542394040418,100.0,0.0,24.17590399006736,47.25277119702021
611,186451,112087,74364,783947.6603463178,167132,39.8839373347421,89.63856455583505,6.994099764881902,79.7678746694842,10.361435444164954,100.0,65.01558050104316
612,265805,202464,63341,168672.52827178463,154297,23.829875284513083,58.04894565564982,0.8330988633622997,47.659750569026166,41.95105434435018,13.88498105603833,35.81471084772702
613,135286,101663,33623,42945.672264895766,109079,24.85327380512396,80.62844640243631,0.4224316837482247,49.70654761024792,19.37155359756369,7.040528062470412,27.8062435421094
614,105697,73954,31743,356248.63168205746,191675,30.03207281190573,181.34384135784364,4.817165152419848,60.06414562381146,0.0,80.28608587366413,48.11148401162383
615,199803,112100,87703,570804.8158608814,55506,43.89473631527054,27.780363658203328,5.091925208393232,87.78947263054108,72.21963634179667,84.8654201398872,82.2413059967216
616,118229,88400,29829,527518.3076730306,152889,25.229850544282705,129.31598846306744,5.967401670509396,50.45970108856541,0.0,99.45669450848995,50.02088878797315
617,208933,105494,103439,696370.6772381533,141330,49.5082155523541,67.64369439006764,6.601045341328922,99.0164311047082,32.35630560993236,100.0,79.313464124863
618,97775,57367,40408,56163.099499787866,137328,41.32753771413961,140.453081053439,0.9790140586014235,82.65507542827922,0.0,16.316900976690395,37.957100464318806
619,295158,152870,142288,454234.25141066,181360,48.20740078195407,61.445056545985544,2.9713760149843655,96.41480156390814,38.554943454014456,49.522933583072756,64.98928373668943
620,124730,99869,24861,612467.4344041924,147256,19.931852802052433,118.05980918784576,6.132708191773147,39.863705604104865,0.0,100.0,45.94548224164195
621,73787,40562,33225,56293.59017900606,176325,45.028257010042424,238.96485830837412,1.387840594127658,90.05651402008485,0.0,23.130676568794296,42.96180857867223
622,74051,47991,26060,68436.11311376523,161326,35.191962296255284,217.85796275539832,1.4260197352371324,70.38392459251057,0.0,23.766995587285543,35.28366851318989
623,124045,95962,28083,568084.5891129974,3471,22.639364746664516,2.7981780805352896,5.919891093484894,45.27872949332903,97.2018219194647,98.66485155808157,76.87149384059549
624,278404,137041,141363,397128.85727577,165937,50.77621011192368,59.602951107024325,2.897883533218307,100.0,40.397048892975675,48.29805888697179,66.60853233398424
625,86850,35877,50973,6943.423305041217,137469,58.6908462867012,158.2832469775475,0.19353411113084196,100.0,0.0,3.225568518847366,40.96767055565421
626,268981,144317,124664,598140.586458297,83820,46.34676798732996,31.16205233826925,4.1446301299105235,92.69353597465992,68.83794766173075,69.07716883184206,78.45194933793582
627,255602,222460,33142,461465.2558182402,130349,12.966252220248666,50.99686230937161,2.07437407092619,25.932504440497333,49.00313769062839,34.572901182103166,35.4458134380184
628,110553,92462,18091,622774.8916216337,22436,16.364096858520348,20.294338462095105,6.735468534334469,32.728193717040696,79.70566153790489,100.0,67.00297594818775
629,82963,66480,16483,243682.1138426808,108899,19.867892916119235,131.2621289008353,3.6654950939031408,39.73578583223847,0.0,61.091584898385676,34.22178980241109
630,285317,204168,81149,81409.17702710089,187686,28.44169818132113,65.78156927207282,0.3987362222635324,56.88339636264226,34.218430727927185,6.645603704392207,35.01256887475272
631,45105,38551,6554,240623.950466351,43619,14.53053985145771,96.70546502605033,6.241704507440819,29.06107970291542,3.2945349739496663,100.0,42.61279237335107
632,82821,35500,47321,63963.53144425109,7531,57.13647504859879,9.093104405887397,1.801789618147918,100.0,90.9068955941126,30.029826969131967,76.28101676897337
633,208123,124752,83371,920792.5739405436,62424,40.058523084906525,29.99380174223896,7.380984464702318,80.11704616981305,70.00619825776104,100.0,83.04867794525353
634,85603,34814,50789,78748.06749596016,168553,59.330864572503295,196.90080955106714,2.261965516630096,100.0,0.0,37.69942527716827,51.30982758315048
635,132573,55434,77139,122274.03469199076,165814,58.18605598425018,125.07373296221704,2.2057588247644184,100.0,0.0,36.762647079406975,51.028794123822095
636,59675,47355,12320,369306.3598595964,140905,20.64516129032258,236.1206535400084,7.7986772222488945,41.29032258064516,0.0,100.0,46.516129032258064
637,47896,37759,10137,19745.28594778898,96044,21.164606647736765,200.52613996993486,0.5229292605150819,42.32921329547353,0.0,8.715487675251365,19.54633162076482
638,45347,18900,26447,9473.164362449605,18681,58.32138840496614,41.19566895274219,0.5012256276428362,100.0,58.80433104725781,8.353760460713938,60.147427452391526
639,221098,103832,117266,442258.4342560027,102304,53.03801933984025,46.27088440420085,4.259365458201737,100.0,53.72911559579915,70.98942430336228,77.41556196974842
640,70682,40548,30134,291891.5400074202,145361,42.63320222970488,205.65490506776834,7.19866676549818,85.26640445940976,0.0,100.0,64.10656178376391
641,155359,113706,41653,876349.8202934877,65428,26.810805939791067,42.114071280067456,7.707155473708403,53.62161187958213,57.885928719932544,100.0,68.81442336781262
642,90601,73743,16858,464706.5672324786,153741,18.606858643944328,169.6901800200881,6.301704124221669,37.213717287888656,0.0,100.0,44.88548691515546
643,242040,156658,85382,1227635.8044202025,28228,35.27598744009255,11.662535118162287,7.836406723054057,70.5519748801851,88.33746488183772,100.0,84.72202941662536
644,289430,144439,144991,653245.8931205501,18322,50.095359845213004,6.330373492727085,4.522642036572879,100.0,93.66962650727291,75.37736727621466,90.71409813504626
645,228786,202705,26081,986812.166495498,81912,11.399735997832035,35.802890036977786,4.8682181815717325,22.79947199566407,64.19710996302221,81.13696969286221,52.72001269503096
646,177660,81199,96461,98248.7299715836,155331,54.29528312507036,87.43161094224924,1.2099746298794762,100.0,12.568389057750764,20.166243831324604,49.82038986672261
647,131006,68841,62165,468458.08030273416,19446,47.452025098087105,14.843594949849626,6.8049284627291025,94.90405019617421,85.15640505015037,100.0,93.50854159351479
648,42336,28013,14323,25720.16326137911,138593,33.831727135298564,327.364417989418,0.9181509749537398,67.66345427059713,0.0,15.302516249228995,31.65613658300755
649,242779,184853,57926,100069.59761840796,44629,23.859559517091675,18.382561918452584,0.5413468952000128,47.71911903418335,81.61743808154742,9.022448253333547,46.27961351413763
650,85232,57256,27976,37434.13116862029,69184,32.8233527313685,81.17139102684438,0.6538027659742262,65.646705462737,18.828608973155625,10.896712766237103,35.17627870691262
651,219017,105760,113257,800136.2882139989,111672,51.71151097859984,50.987822863065425,7.5655851760022585,100.0,49.012177136934575,100.0,84.70365314108037
652,108673,48770,59903,336312.81218301086,78258,55.12224747637408,72.01236737736144,6.895895267234178,100.0,27.987632622638557,100.0,78.39628978679157
653,183996,142531,41465,331341.8838940768,188398,22.535815995999915,102.3924433139851,2.3247004784508407,45.07163199199983,0.0,38.74500797418068,29.652155189054135
654,261095,119050,142045,339029.04120221775,148066,54.40356958195293,56.7096267642046,2.8477869903588218,100.0,43.2903732357954,47.463116505980366,67.22604692253273
655,107263,85488,21775,340075.3197659365,63878,20.30056962792389,59.552688252239825,3.978047442517506,40.60113925584778,40.447311747760175,66.3007907086251,48.264886439254695
656,58708,28317,30391,74805.59993572957,161645,51.76636914900865,275.3372623833208,2.6417205189719803,100.0,0.0,44.028675316199674,53.208602594859904
657,118707,78310,40397,128354.0206299384,96468,34.03084906534577,81.26563724127473,1.6390501932057004,68.06169813069154,18.73436275872527,27.317503220095006,41.0402390459227
658,136334,114492,21842,797394.1203229394,114586,16.020948552818812,84.04799976528233,6.964627400368055,32.041897105637624,15.952000234717673,100.0,47.602358912670354
659,227772,142498,85274,1122872.4481660994,171033,37.43831550849095,75.08956324745797,7.879917249127001,74.8766310169819,24.910436752542026,100.0,67.42378343255537
660,290736,120243,170493,62723.165335482765,13565,58.64186065709097,4.665744868196577,0.5216367300839364,100.0,95.33425513180342,8.693945501398941,71.2084601899607
661,191426,163594,27832,705027.0554742106,41971,14.53929978163886,21.925443774617868,4.309614383621714,29.07859956327772,78.07455622538214,71.82690639369524,56.60187861103431
662,58658,26556,32102,139531.61968846683,88664,54.72740291179379,151.15414777182994,5.254240837794352,100.0,0.0,87.57068062990587,66.27120418897175
663,222650,131410,91240,815385.2266407782,133623,40.979115203233775,60.01482146867281,6.20489480740262,81.95823040646755,39.98517853132719,100.0,74.77884572198518
664,111947,74071,37876,170148.76554626075,33243,33.83386781244696,29.69530224123916,2.2971036646766043,67.66773562489392,70.30469775876084,38.2850610779434,59.64402190096884
665,192872,132849,60023,674429.1167131225,6710,31.12063959517193,3.4789912480816296,5.07665934040243,62.24127919034386,96.52100875191837,84.61098900670717,79.2361110037252
666,192456,115085,77371,842505.1241809966,37991,40.2019162821632,19.7400964376273,7.320720547256346,80.4038325643264,80.2599035623727,100.0,86.23950409444237
667,250129,119806,130323,666983.1180106524,80257,52.10231520535403,32.08624349835485,5.56719294535042,100.0,67.91375650164515,92.78654908917366,88.21009167724564
668,255814,180793,75021,525168.5718261811,131354,29.3263855770208,51.3474633913703,2.904805893072083,58.6527711540416,48.6525366086297,48.413431551201384,52.58089890956597
669,250545,121370,129175,492326.3398091886,125147,51.55760442235926,49.94990919794847,4.056408830923528,100.0,50.05009080205153,67.60681384872548,75.2970713952331
670,256192,106753,149439,310602.6571767379,129951,58.33086122907819,50.724066325256054,2.909544998049122,100.0,49.275933674743946,48.49241663415203,69.33050509266879
671,283579,229752,53827,575596.7570660821,39901,18.981306796342466,14.070505926038246,2.5052959585382593,37.96261359268493,85.92949407396175,41.75493264230432,53.49037345195379
672,51205,45258,5947,310243.2047910929,125576,11.614100185528757,245.24167561761544,6.854991488600754,23.228200371057515,0.0,100.0,39.291280148423006
673,102987,79286,23701,202760.83581504825,54400,23.01358423878742,52.82220086030276,2.5573346595243582,46.02716847757484,47.17779913969724,42.62224432540597,45.3508804305609
674,196222,126107,70115,123518.17296280782,115357,35.73248667325784,58.789024676132144,0.9794711868715282,71.46497334651568,41.210975323867856,16.324519781192137,45.84663787012427
675,159052,89308,69744,712376.4484211924,198137,43.84981012499057,124.57372431657572,7.976625256653294,87.69962024998114,0.0,100.0,65.07984809999246
676,299806,218278,81528,226706.0609942641,139076,27.193585185086356,46.38866466981982,1.0386115916137406,54.38717037017271,53.61133533018018,17.31019319356234,43.03132670519184
677,49752,22215,27537,5218.5983556771625,92051,55.34852870236372,185.01969770059495,0.23491327281913854,100.0,0.0,3.915221213652309,41.174566364095696
678,298977,150946,148031,457701.028754143,32994,49.512504306351325,11.035631503426686,3.032217009752779,99.02500861270265,88.96436849657331,50.536950162546326,81.46039904281695
679,186108,105787,80321,250918.11594094455,95665,43.15827369054527,51.4029488254132,2.3719182502665217,86.31654738109054,48.5970511745868,39.53197083777536,60.96532555614487
680,171717,129667,42050,326086.6890095768,161162,24.487965664436253,93.85325855914091,2.514800905469987,48.975931328872505,6.146741440859088,41.91334842449979,34.008399491156666
681,258561,209646,48915,770264.8922126049,43732,18.91816631278499,16.913610327930353,3.6741215773857117,37.83633262556998,83.08638967206964,61.2353596230952,58.43105783877744
682,252695,163520,89175,1083482.5420682717,12763,35.2895783454362,5.050752883911435,6.625994019497748,70.5791566908724,94.94924711608857,100.0,86.71643681117553
683,230237,112097,118140,638517.0850961562,91353,51.312343367920874,39.677810256387986,5.696112162646246,100.0,60.322189743612014,94.93520271077077,86.57721773631482
684,261373,198522,62851,667222.4807182885,109089,24.04647763923588,41.73690473002185,3.3609498227817998,48.09295527847176,58.26309526997815,56.015830379696666,53.52085980629114
685,216168,166413,49755,254625.7594113609,33866,23.016820250915952,15.666518633655304,1.5300833433166934,46.033640501831904,84.3334813663447,25.501389055278224,51.36391732721964
686,145400,89821,55579,414793.1845389408,137488,38.22489683631362,94.55845942228336,4.617997846148905,76.44979367262724,5.441540577716637,76.96663076914841,55.30236887311041
687,112516,90361,22155,609927.588411504,32602,19.69053290198727,28.975434604856197,6.749898611253793,39.38106580397454,71.02456539514381,100.0,67.05979594013296
688,245730,102115,143615,603944.6550508065,87969,58.444227404061365,35.79904773531925,5.914357881318185,100.0,64.20095226468075,98.57263135530309,88.83207508599514
689,172161,95972,76189,2930.7039694547525,123950,44.254505956633615,71.99656135826349,0.030537072994777148,88.50901191326723,28.00343864173651,0.5089512165796191,43.95732172280173
690,107494,51980,55514,272492.6372461792,186368,51.64381267791691,173.3752581539435,5.242259277533267,100.0,0.0,87.3709879588878,66.21129638766634
691,61447,26811,34636,16532.3086274449,87960,56.367275863752496,143.14775334841408,0.6166240956116855,100.0,0.0,10.27706826019476,43.083120478058426
692,103278,57077,46201,97096.82456106442,140600,44.734599817967045,136.13741551927808,1.701155010968769,89.46919963593409,0.0,28.35258351614615,44.29345490921748
693,264884,160030,104854,972020.5980138136,186339,39.584874888630495,70.3473973512934,6.073989864486744,79.16974977726099,29.652602648706605,100.0,70.56368070551638
694,253451,130877,122574,845356.5621024144,50939,48.36201080287709,20.098164931288494,6.459168242719611,96.72402160575417,79.9018350687115,100.0,92.66015916291512
695,69516,59048,10468,307412.64956999134,86661,15.058403820703148,124.66338684619369,5.206148380469979,30.116807641406297,0.0,86.76913967449966,38.077464958912415
696,112954,45192,67762,61128.89385222411,146295,59.99079271207748,129.51732563698496,1.35264856284794,100.0,0.0,22.544142714132335,46.7632428142397
697,243309,153328,89981,1060494.4729671355,74567,36.98219136982191,30.64703730647037,6.91650887618136,73.96438273964382,69.35296269352963,100.0,80.39164190391642
698,55037,32482,22555,253827.4261654659,12109,40.98152152188528,22.001562585169975,7.814402628085275,81.96304304377055,77.99843741483002,100.0,86.18474844195723
699,62010,37905,24105,12743.56249897694,154455,38.87276245766812,249.08079342041606,0.3361974013712423,77.74552491533623,0.0,5.603290022854038,32.779196972990704
700,101709,87371,14338,195737.1321612465,18351,14.097080887630398,18.042651092823643,2.2402986364039155,28.194161775260795,81.95734890717635,37.33831060673192,47.0663625642768
701,240696,131446,109250,957736.7573395688,152850,45.38920463987769,63.50334031309204,7.286161293151323,90.77840927975538,36.49665968690796,100.0,77.26036161797454
702,195336,160122,35214,1257660.5628982258,28365,18.027398943359135,14.521132817299423,7.854389546085022,36.05479788671827,85.47886718270058,100.0,70.06557930949748
703,243838,165710,78128,832842.6982789629,94840,32.040945217726524,38.89467597339217,5.025904883706251,64.08189043545305,61.10532402660783,83.76508139510418,69.09387780069481
704,156219,112094,44125,403396.8996838085,50085,28.24560392781928,32.06076085495362,3.5987376637804744,56.49120785563856,67.93923914504637,59.97896106300791,60.9719432046717
705,74228,49758,24470,38426.89734387795,49437,32.965996658942714,66.60155197499596,0.7722757615635265,65.93199331788543,33.39844802500404,12.871262692725441,40.253710542473016
706,220488,89562,130926,335870.3721834565,46733,59.38010231849352,21.195257791807265,3.7501437237160458,100.0,78.80474220819274,62.50239539526743,82.39214128103805
707,168202,73524,94678,133138.1381597073,92493,56.28827243433491,54.98923912914234,1.8108119547318877,100.0,45.01076087085766,30.180199245531465,62.55728803491674
708,165149,115505,49644,59592.51428508077,181211,30.06012752120812,109.72576279602055,0.5159301699933403,60.12025504241624,0.0,8.598836166555673,26.627752866933196
709,168775,141539,27236,374124.9476845852,54869,16.137461116871574,32.51014664494149,2.6432640310061903,32.27492223374315,67.4898533550585,44.05440051676984,46.37324505504576
710,166888,149283,17605,747819.6593915076,23567,10.548990940031638,14.121446718757491,5.009409372745106,21.097981880063276,85.8785532812425,83.49015621241843,59.24980560012359
711,75292,61669,13623,140748.55900925878,190731,18.093555756255643,253.3217340487701,2.2823227068585314,36.18711151251129,0.0,38.038711780975525,25.886458139297172
712,225378,120326,105052,759652.5442130856,198100,46.61147050732547,87.8967778576436,6.313286772709851,93.22294101465094,12.103222142356401,100.0,70.9201430485673
713,135998,99198,36800,200226.9965565556,44900,27.059221459139103,33.01519139987353,2.0184579987152524,54.118442918278205,66.98480860012647,33.6409666452542,51.83510974092548
714,214018,137867,76151,813487.817041446,138440,35.58158659552,64.68614789410236,5.900525992742614,71.16317319104,35.31385210589764,98.34209987904357,68.56205487189837
715,125436,52221,73215,362853.0256924144,49879,58.36841098249307,39.764501419050355,6.94841205056231,100.0,60.235498580949645,100.0,88.07064957428489
716,99871,68500,31371,283560.60076176265,32174,31.411520861911868,32.21555806991018,4.13957081404033,62.823041723823735,67.78444193008983,68.99284690067216,66.16240333875808
717,270823,151247,119576,525850.6823359806,64046,44.15282306155681,23.648656133341703,3.4767676868696937,88.30564612311362,76.3513438666583,57.9461281144949,75.6115000435914
718,89678,62860,26818,448832.112052493,88668,29.904770400767188,98.87374829947144,7.140186319638768,59.809540801534375,1.126251700528556,100.0,54.26169183077232
719,253397,178276,75121,900375.882680219,96019,29.645575914474126,37.892713804820104,5.05046042473591,59.29115182894825,62.107286195179896,84.17434041226515,67.60094871381281
720,233016,175068,57948,332536.0195315247,148934,24.868678545679266,63.91578260720294,1.8994677469984502,49.73735709135853,36.08421739279706,31.657795783307503,40.21754678937478
721,214427,96945,117482,298211.6052682108,8770,54.788809245104396,4.0899700131046925,3.0760906211585004,100.0,95.91002998689531,51.26817701930834,84.1534621018611
722,51093,27147,23946,58978.21805357183,11190,46.86747695379015,21.901238917268508,2.172550118008319,93.7349539075803,78.0987610827315,36.20916863347198,71.78636047789317
723,102824,67157,35667,340676.19548112224,40197,34.68742705983039,39.09301330428694,5.0728322510106505,69.37485411966078,60.90698669571306,84.54720418351084,71.38619891163148
724,42261,22279,19982,64493.80050813828,86795,47.28236435484253,205.37848134213576,2.8948247456411096,94.56472870968506,0.0,48.24707909401849,52.30001521207957
725,68933,29146,39787,32649.13877831198,85371,57.71836420872442,123.8463435509843,1.1201927804265415,100.0,0.0,18.66987967377569,45.600963902132705
726,200105,177246,22859,469839.4529678987,199408,11.423502661102921,99.6516828664951,2.650776056824406,22.847005322205842,0.34831713350490645,44.17960094707343,22.49717755305584
727,135074,67273,67801,328712.06177184125,187116,50.195448420865596,138.52851029805885,4.886240568606146,100.0,0.0,81.43734281010244,64.43120284303073
728,234387,118012,116375,487694.1522253351,54245,49.650791212823236,23.143348393895565,4.132581027567833,99.30158242564647,76.85665160610444,68.8763504594639,83.44053358992909
729,83056,33540,49516,58780.54285821048,168490,59.6176073974186,202.8631284916201,1.7525504728148622,100.0,0.0,29.20917454691437,48.76275236407431
730,265683,120623,145060,326995.1048415059,147796,54.59890169864086,55.62870036848424,2.7108851947100128,100.0,44.37129963151576,45.18141991183355,66.8658158630048
731,43828,30067,13761,123315.04413065258,136554,31.39773660673542,311.5679474308661,4.101341807651331,62.79547321347084,0.0,68.35569679418886,45.624898323645
732,105333,91205,14128,289678.05468830455,70448,13.412700673103394,66.88122430767186,3.1761203298975333,26.82540134620679,33.11877569232814,52.93533883162556,36.546394895668826
733,44648,36124,8524,153627.99247496368,175674,19.091560652212866,393.46443289733025,4.252795716835447,38.18312130442573,0.0,70.87992861392411,36.53722710594752
734,154598,106269,48329,25222.499174934685,22207,31.261077116133457,14.364351414636669,0.23734578451791855,62.522154232266914,85.63564858536333,3.9557630752986426,51.88628519110536
735,251722,106334,145388,383310.26733242057,190590,57.75736725435202,75.71447867091474,3.604776151865072,100.0,24.285521329085256,60.07960253108453,65.30953715805094
